TransactionNo,Items,DateTime
3261,Truffles,2016-12-16 12:24:46
3262,Bread,2016-12-16 12:38:50
3263,Coffee,2016-12-16 12:40:34
3264,Bread,2016-12-16 12:41:34
3265,Bread,2016-12-16 12:42:45
3266,Truffles,2016-12-16 12:44:56
3267,Toast,2016-12-16 12:51:34
3267,Bread,2016-12-16 12:51:34
3267,Tea,2016-12-16 12:51:34
3267,Cookies,2016-12-16 12:51:34
3268,Sandwich,2016-12-16 12:57:24
3268,Coffee,2016-12-16 12:57:24
3268,Coffee,2016-12-16 12:57:24
3270,Bread,2016-12-16 13:01:59
3270,Sandwich,2016-12-16 13:01:59
3271,Alfajores,2016-12-16 13:03:36
3272,Scone,2016-12-16 13:05:07
3274,Bread,2016-12-16 13:11:37
3274,Coffee,2016-12-16 13:11:37
3274,Alfajores,2016-12-16 13:11:37
3274,Vegan mincepie,2016-12-16 13:11:37
3275,Fudge,2016-12-16 13:15:10
3276,Jam,2016-12-16 13:17:16
3277,Coffee,2016-12-16 13:18:41
3277,Pastry,2016-12-16 13:18:41
3277,Jam,2016-12-16 13:18:41
3278,Coffee,2016-12-16 13:19:14
3279,Tea,2016-12-16 13:25:00
3279,Bread,2016-12-16 13:25:00
3279,Bread,2016-12-16 13:25:00
3279,Fudge,2016-12-16 13:25:00
3280,Bread,2016-12-16 13:26:43
3280,Sandwich,2016-12-16 13:26:43
3281,Farm House,2016-12-16 13:41:50
3282,Coffee,2016-12-16 13:42:40
3283,Jam,2016-12-16 13:44:42
3283,Jam,2016-12-16 13:44:42
3284,Brownie,2016-12-16 13:57:25
3284,Coffee,2016-12-16 13:57:25
3285,Tea,2016-12-16 14:00:15
3285,Sandwich,2016-12-16 14:00:15
3285,Bread,2016-12-16 14:00:15
3286,Tea,2016-12-16 14:02:37
3287,Sandwich,2016-12-16 14:04:09
3287,Tea,2016-12-16 14:04:09
3288,Coffee,2016-12-16 14:06:31
3289,Coffee,2016-12-16 14:26:29
3290,Bread,2016-12-16 14:41:28
3291,Tea,2016-12-16 14:46:22
3291,Brownie,2016-12-16 14:46:22
3292,Jam,2016-12-16 14:47:14
3293,Jam,2016-12-16 14:57:43
3294,Cookies,2016-12-16 15:05:35
3294,Sandwich,2016-12-16 15:05:35
3294,Juice,2016-12-16 15:05:35
3295,Tea,2016-12-16 15:22:52
3295,Pastry,2016-12-16 15:22:52
3296,Farm House,2016-12-16 15:31:46
3297,Scone,2016-12-16 15:32:52
3297,Coffee,2016-12-16 15:32:52
3298,Coffee,2016-12-16 15:34:47
3298,Coffee,2016-12-16 15:34:47
3299,Coffee,2016-12-16 15:38:54
3299,Coffee,2016-12-16 15:38:54
3299,Vegan mincepie,2016-12-16 15:38:54
3300,Bread,2016-12-16 15:41:53
3300,Scone,2016-12-16 15:41:53
3301,Farm House,2016-12-16 16:05:35
3301,Scone,2016-12-16 16:05:35
3303,Coffee,2016-12-16 16:09:58
3303,Brownie,2016-12-16 16:09:58
3304,Coffee,2016-12-16 16:26:00
3304,Tea,2016-12-16 16:26:00
3305,Coffee,2016-12-16 16:31:47
3306,Tea,2016-12-16 16:51:43
3306,Coffee,2016-12-16 16:51:43
3307,Bread,2016-12-16 16:52:27
3309,Coffee,2016-12-16 17:06:38
3309,Coffee,2016-12-16 17:06:38
3309,Coffee,2016-12-16 17:06:38
3309,Alfajores,2016-12-16 17:06:38
3310,Farm House,2016-12-17 08:43:37
3310,Medialuna,2016-12-17 08:43:37
3310,Pastry,2016-12-17 08:43:37
3311,Bread,2016-12-17 08:52:45
3312,Bread,2016-12-17 08:55:21
3313,Coffee,2016-12-17 08:57:55
3313,Pastry,2016-12-17 08:57:55
3314,Bread,2016-12-17 09:11:32
3315,Bread,2016-12-17 09:13:37
3315,Bread,2016-12-17 09:13:37
3315,Pastry,2016-12-17 09:13:37
3316,Medialuna,2016-12-17 09:15:16
3316,Fudge,2016-12-17 09:15:16
3317,Bread,2016-12-17 09:25:27
3318,Coffee,2016-12-17 09:32:14
3318,Scone,2016-12-17 09:32:14
3318,Juice,2016-12-17 09:32:14
3319,Coffee,2016-12-17 09:39:28
3320,Tea,2016-12-17 10:02:54
3320,Scone,2016-12-17 10:02:54
3320,Lemon and coconut,2016-12-17 10:02:54
3321,Jam,2016-12-17 10:16:42
3321,Cookies,2016-12-17 10:16:42
3321,Fudge,2016-12-17 10:16:42
3322,Bread,2016-12-17 10:21:23
3323,Scandinavian,2016-12-17 10:22:35
3324,Coffee,2016-12-17 10:26:07
3324,Cookies,2016-12-17 10:26:07
3324,Juice,2016-12-17 10:26:07
3325,Hot chocolate,2016-12-17 10:30:01
3325,Coffee,2016-12-17 10:30:01
3325,Bread,2016-12-17 10:30:01
3325,Bread,2016-12-17 10:30:01
3325,Vegan mincepie,2016-12-17 10:30:01
3326,Jam,2016-12-17 10:30:25
3327,Bread,2016-12-17 10:38:39
3328,Coffee,2016-12-17 10:46:01
3328,Coffee,2016-12-17 10:46:01
3329,Dulce de Leche,2016-12-17 11:04:18
3329,Scandinavian,2016-12-17 11:04:18
3329,Alfajores,2016-12-17 11:04:18
3330,Coffee,2016-12-17 11:09:47
3330,Bread,2016-12-17 11:09:47
3330,Pastry,2016-12-17 11:09:47
3330,Medialuna,2016-12-17 11:09:47
3330,Farm House,2016-12-17 11:09:47
3331,Hot chocolate,2016-12-17 11:15:59
3331,Scone,2016-12-17 11:15:59
3332,Fudge,2016-12-17 11:18:40
3332,Jam,2016-12-17 11:18:40
3332,Bread,2016-12-17 11:18:40
3332,Farm House,2016-12-17 11:18:40
3333,Coffee,2016-12-17 11:22:44
3333,The Nomad,2016-12-17 11:22:44
3334,Vegan mincepie,2016-12-17 11:27:59
3335,Bread,2016-12-17 11:30:03
3336,Bread,2016-12-17 11:31:05
3337,Bread,2016-12-17 11:32:35
3337,Scone,2016-12-17 11:32:35
3338,Cake,2016-12-17 11:39:39
3339,Bread,2016-12-17 11:45:06
3340,Vegan mincepie,2016-12-17 11:48:31
3340,Cake,2016-12-17 11:48:31
3340,Coffee,2016-12-17 11:48:31
3340,Coffee,2016-12-17 11:48:31
3340,Coffee,2016-12-17 11:48:31
3341,Coffee,2016-12-17 11:58:05
3341,Coffee,2016-12-17 11:58:05
3341,Medialuna,2016-12-17 11:58:05
3342,Bread,2016-12-17 11:59:30
3343,Jam,2016-12-17 12:05:24
3344,Medialuna,2016-12-17 12:07:19
3344,Pastry,2016-12-17 12:07:19
3344,Coffee,2016-12-17 12:07:19
3344,Coffee,2016-12-17 12:07:19
3344,Coffee,2016-12-17 12:07:19
3346,Bread,2016-12-17 12:09:38
3347,Bread,2016-12-17 12:13:31
3348,Bread,2016-12-17 12:24:51
3348,Scone,2016-12-17 12:24:51
3348,Bread,2016-12-17 12:24:51
3348,The Nomad,2016-12-17 12:24:51
3349,Coffee,2016-12-17 12:27:45
3349,Tea,2016-12-17 12:27:45
3350,Bread,2016-12-17 12:56:03
3351,Frittata,2016-12-17 13:00:51
3351,Tea,2016-12-17 13:00:51
3351,Tea,2016-12-17 13:00:51
3352,Coffee,2016-12-17 13:07:25
3352,Vegan mincepie,2016-12-17 13:07:25
3353,Bread,2016-12-17 13:16:46
3354,Coffee,2016-12-17 13:28:27
3354,Bread,2016-12-17 13:28:27
3355,Scone,2016-12-17 13:36:54
3355,Coffee,2016-12-17 13:36:54
3356,Farm House,2016-12-17 13:42:26
3356,Frittata,2016-12-17 13:42:26
3356,Cookies,2016-12-17 13:42:26
3357,Farm House,2016-12-17 13:50:42
3358,Farm House,2016-12-17 14:01:17
3359,Jam,2016-12-17 14:09:46
3359,Fudge,2016-12-17 14:09:46
3360,Coffee,2016-12-17 14:37:17
3361,Frittata,2016-12-17 14:42:47
3361,Sandwich,2016-12-17 14:42:47
3361,Bread,2016-12-17 14:42:47
3361,Alfajores,2016-12-17 14:42:47
3361,Medialuna,2016-12-17 14:42:47
3361,Fudge,2016-12-17 14:42:47
3362,Cake,2016-12-17 14:50:01
3363,Juice,2016-12-17 14:52:35
3363,Cookies,2016-12-17 14:52:35
3363,Coffee,2016-12-17 14:52:35
3364,Coffee,2016-12-17 14:53:59
3364,Coffee,2016-12-17 14:53:59
3366,Bread,2016-12-17 15:06:25
3366,Pastry,2016-12-17 15:06:25
3367,Hot chocolate,2016-12-17 15:16:25
3367,Tea,2016-12-17 15:16:25
3368,Crisps,2016-12-17 15:27:58
3369,Bread,2016-12-17 15:28:53
3370,Cake,2016-12-17 16:07:53
3371,Focaccia,2016-12-17 16:13:37
3371,Tea,2016-12-17 16:13:37
3371,Tea,2016-12-17 16:13:37
3371,Scone,2016-12-17 16:13:37
3372,Coffee,2016-12-17 16:14:42
3372,Scone,2016-12-17 16:14:42
3373,Cake,2016-12-17 16:30:08
3374,Vegan mincepie,2016-12-17 16:39:29
3375,Coffee,2016-12-17 16:40:29
3375,Coffee,2016-12-17 16:40:29
3376,Tea,2016-12-17 16:48:34
3376,Vegan mincepie,2016-12-17 16:48:34
3377,Focaccia,2016-12-17 17:15:49
3378,Coke,2016-12-17 19:32:40
3379,Pintxos,2016-12-17 19:35:19
3380,Pintxos,2016-12-17 19:42:20
3381,Juice,2016-12-17 19:42:37
3382,Coke,2016-12-17 19:42:55
3383,Pintxos,2016-12-17 20:20:47
3384,Pintxos,2016-12-17 20:25:21
3385,Pintxos,2016-12-17 20:31:38
3386,Coke,2016-12-17 20:40:07
3386,Pintxos,2016-12-17 20:40:07
3387,Hot chocolate,2016-12-17 21:42:13
3387,Hot chocolate,2016-12-17 21:42:13
3388,Medialuna,2016-12-18 09:05:52
3389,Coffee,2016-12-18 09:58:57
3390,Coffee,2016-12-18 10:03:00
3390,Bread,2016-12-18 10:03:00
3391,Coffee,2016-12-18 10:17:02
3392,Bread,2016-12-18 10:26:29
3393,Coffee,2016-12-18 10:42:34
3393,Cookies,2016-12-18 10:42:34
3393,Bread,2016-12-18 10:42:34
3393,Toast,2016-12-18 10:42:34
3394,Coffee,2016-12-18 11:04:47
3394,Brownie,2016-12-18 11:04:47
3394,Medialuna,2016-12-18 11:04:47
3395,Hot chocolate,2016-12-18 11:06:35
3395,Coffee,2016-12-18 11:06:35
3395,Brownie,2016-12-18 11:06:35
3396,Tea,2016-12-18 11:07:53
3396,Hot chocolate,2016-12-18 11:07:53
3397,Tea,2016-12-18 11:10:42
3397,Scone,2016-12-18 11:10:42
3397,Bread,2016-12-18 11:10:42
3398,Medialuna,2016-12-18 11:11:59
3398,Coffee,2016-12-18 11:11:59
3398,Coffee,2016-12-18 11:11:59
3399,Bread,2016-12-18 11:20:30
3399,Coffee,2016-12-18 11:20:30
3399,Hot chocolate,2016-12-18 11:20:30
3399,Coffee,2016-12-18 11:20:30
3399,Pastry,2016-12-18 11:20:30
3399,Scone,2016-12-18 11:20:30
3400,Muesli,2016-12-18 11:25:07
3400,The Nomad,2016-12-18 11:25:07
3400,Coffee,2016-12-18 11:25:07
3400,Bread,2016-12-18 11:25:07
3401,Bread,2016-12-18 11:28:45
3402,Fudge,2016-12-18 11:30:35
3403,Bread,2016-12-18 11:50:39
3404,Coffee,2016-12-18 11:53:09
3404,Coffee,2016-12-18 11:53:09
3405,Bread,2016-12-18 12:06:54
3406,Bread,2016-12-18 12:20:46
3407,Coffee,2016-12-18 12:26:03
3407,Brownie,2016-12-18 12:26:03
3407,Vegan mincepie,2016-12-18 12:26:03
3408,Dulce de Leche,2016-12-18 12:28:26
3409,Coffee,2016-12-18 12:29:19
3409,Coffee,2016-12-18 12:29:19
3410,Coffee,2016-12-18 12:30:19
3411,Farm House,2016-12-18 12:36:18
3412,Coffee,2016-12-18 12:48:33
3413,Coffee,2016-12-18 13:04:56
3413,Brownie,2016-12-18 13:04:56
3414,Coffee,2016-12-18 13:05:35
3415,Coffee,2016-12-18 13:09:23
3415,Hot chocolate,2016-12-18 13:09:23
3415,Vegan mincepie,2016-12-18 13:09:23
3416,Bread,2016-12-18 13:10:21
3417,Coffee,2016-12-18 13:17:20
3417,Frittata,2016-12-18 13:17:20
3418,Medialuna,2016-12-18 13:34:30
3418,Coffee,2016-12-18 13:34:30
3419,Coffee,2016-12-18 13:43:08
3419,Juice,2016-12-18 13:43:08
3419,Mineral water,2016-12-18 13:43:08
3419,Medialuna,2016-12-18 13:43:08
3419,Crisps,2016-12-18 13:43:08
3419,Frittata,2016-12-18 13:43:08
3420,Coffee,2016-12-18 13:47:26
3421,Coffee,2016-12-18 14:06:13
3421,Cookies,2016-12-18 14:06:13
3422,Bread,2016-12-18 14:06:38
3423,Bread,2016-12-18 14:07:29
3424,Coffee,2016-12-18 14:09:37
3424,Coffee,2016-12-18 14:09:37
3424,Cake,2016-12-18 14:09:37
3424,Bread,2016-12-18 14:09:37
3424,Dulce de Leche,2016-12-18 14:09:37
3424,Bread,2016-12-18 14:09:37
3425,Coffee,2016-12-18 14:11:33
3425,Hot chocolate,2016-12-18 14:11:33
3425,Bread,2016-12-18 14:11:33
3426,Coke,2016-12-18 14:23:47
3427,Fudge,2016-12-18 14:29:28
3428,Fudge,2016-12-18 14:35:35
3429,Tea,2016-12-18 14:40:46
3429,Juice,2016-12-18 14:40:46
3429,Cake,2016-12-18 14:40:46
3429,Tartine,2016-12-18 14:40:46
3430,Brownie,2016-12-18 14:44:07
3430,Medialuna,2016-12-18 14:44:07
3430,Hot chocolate,2016-12-18 14:44:07
3430,Coffee,2016-12-18 14:44:07
3431,Coffee,2016-12-18 15:05:10
3432,Bread,2016-12-18 15:08:16
3433,Coffee,2016-12-18 15:13:27
3433,Bread,2016-12-18 15:13:27
3434,Coffee,2016-12-18 15:24:24
3434,Hot chocolate,2016-12-18 15:24:24
3434,Coffee,2016-12-18 15:24:24
3434,Cookies,2016-12-18 15:24:24
3434,Vegan mincepie,2016-12-18 15:24:24
3435,Coffee,2016-12-19 08:15:09
3435,Medialuna,2016-12-19 08:15:09
3436,Cookies,2016-12-19 08:24:18
3436,Hot chocolate,2016-12-19 08:24:18
3437,Coffee,2016-12-19 08:28:09
3438,Coffee,2016-12-19 08:47:26
3439,Tea,2016-12-19 09:03:56
3440,Coffee,2016-12-19 09:06:28
3440,Bread,2016-12-19 09:06:28
3441,Hot chocolate,2016-12-19 09:15:51
3442,Coffee,2016-12-19 09:22:32
3443,Bread,2016-12-19 09:27:11
3443,Medialuna,2016-12-19 09:27:11
3444,Coffee,2016-12-19 09:31:22
3445,Bread,2016-12-19 09:32:37
3446,Coffee,2016-12-19 09:37:26
3446,Tea,2016-12-19 09:37:26
3446,Pastry,2016-12-19 09:37:26
3447,Medialuna,2016-12-19 09:43:55
3447,Coffee,2016-12-19 09:43:55
3447,Coffee,2016-12-19 09:43:55
3448,Coffee,2016-12-19 09:48:01
3448,Hot chocolate,2016-12-19 09:48:01
3449,Fudge,2016-12-19 10:09:56
3449,Jam,2016-12-19 10:09:56
3449,Fudge,2016-12-19 10:09:56
3449,Fudge,2016-12-19 10:09:56
3450,Hot chocolate,2016-12-19 10:13:51
3450,Smoothies,2016-12-19 10:13:51
3450,Bread,2016-12-19 10:13:51
3450,Cookies,2016-12-19 10:13:51
3450,Cookies,2016-12-19 10:13:51
3451,Coffee,2016-12-19 10:19:20
3451,Tea,2016-12-19 10:19:20
3451,Toast,2016-12-19 10:19:20
3451,Brownie,2016-12-19 10:19:20
3452,Coffee,2016-12-19 10:24:20
3452,Coffee,2016-12-19 10:24:20
3453,Coffee,2016-12-19 10:39:13
3454,Farm House,2016-12-19 10:44:25
3455,Tea,2016-12-19 11:15:29
3456,Bread,2016-12-19 11:16:14
3457,Bread,2016-12-19 11:19:43
3457,Coffee,2016-12-19 11:19:43
3457,Coffee,2016-12-19 11:19:43
3457,Bread,2016-12-19 11:19:43
3458,Tea,2016-12-19 11:35:50
3459,Coffee,2016-12-19 11:51:27
3460,Coffee,2016-12-19 12:02:06
3460,Fudge,2016-12-19 12:02:06
3460,Brownie,2016-12-19 12:02:06
3461,Coffee,2016-12-19 12:11:02
3462,Coffee,2016-12-19 12:12:54
3462,Bread,2016-12-19 12:12:54
3463,Coffee,2016-12-19 12:14:11
3463,Medialuna,2016-12-19 12:14:11
3464,Farm House,2016-12-19 12:15:15
3465,Fudge,2016-12-19 12:17:18
3465,Coffee,2016-12-19 12:17:18
3465,Sandwich,2016-12-19 12:17:18
3466,Toast,2016-12-19 12:19:16
3466,Cookies,2016-12-19 12:19:16
3467,Sandwich,2016-12-19 12:25:23
3467,Coffee,2016-12-19 12:25:23
3467,Bread,2016-12-19 12:25:23
3468,Focaccia,2016-12-19 12:26:34
3468,Scandinavian,2016-12-19 12:26:34
3469,Truffles,2016-12-19 12:29:33
3469,Hearty & Seasonal,2016-12-19 12:29:33
3470,Coffee,2016-12-19 12:32:35
3470,Coffee,2016-12-19 12:32:35
3471,Sandwich,2016-12-19 12:37:35
3471,Sandwich,2016-12-19 12:37:35
3472,Hearty & Seasonal,2016-12-19 12:41:03
3472,Coffee,2016-12-19 12:41:03
3472,Bread,2016-12-19 12:41:03
3473,Bread,2016-12-19 12:45:48
3473,Cake,2016-12-19 12:45:48
3474,Tea,2016-12-19 12:55:47
3474,Bread,2016-12-19 12:55:47
3475,Bread,2016-12-19 12:58:32
3476,Cookies,2016-12-19 13:00:53
3476,Bread,2016-12-19 13:00:53
3477,Coffee,2016-12-19 13:15:59
3478,Coffee,2016-12-19 13:31:23
3479,Tea,2016-12-19 13:37:24
3479,Sandwich,2016-12-19 13:37:24
3480,Bread,2016-12-19 13:38:56
3480,Brownie,2016-12-19 13:38:56
3481,Tea,2016-12-19 13:44:59
3481,Coffee,2016-12-19 13:44:59
3482,Coffee,2016-12-19 13:46:01
3483,Coffee,2016-12-19 13:46:29
3483,Cookies,2016-12-19 13:46:29
3484,Cake,2016-12-19 13:51:14
3484,Bread,2016-12-19 13:51:14
3485,Coffee,2016-12-19 13:52:55
3486,Mineral water,2016-12-19 14:14:17
3486,Coke,2016-12-19 14:14:17
3486,Bread,2016-12-19 14:14:17
3486,Sandwich,2016-12-19 14:14:17
3487,Juice,2016-12-19 14:20:10
3487,Bread,2016-12-19 14:20:10
3488,Coffee,2016-12-19 14:21:25
3489,Truffles,2016-12-19 14:33:54
3489,Tea,2016-12-19 14:33:54
3489,Cake,2016-12-19 14:33:54
3490,Coffee,2016-12-19 14:39:57
3490,Scone,2016-12-19 14:39:57
3490,Brownie,2016-12-19 14:39:57
3491,Tea,2016-12-19 14:45:49
3492,Sandwich,2016-12-19 14:46:31
3492,Juice,2016-12-19 14:46:31
3492,Tea,2016-12-19 14:46:31
3493,Coffee,2016-12-19 14:47:22
3494,Cake,2016-12-19 14:56:31
3494,Sandwich,2016-12-19 14:56:31
3494,Sandwich,2016-12-19 14:56:31
3494,Bread,2016-12-19 14:56:31
3495,Coffee,2016-12-19 15:03:36
3495,Coffee,2016-12-19 15:03:36
3496,Sandwich,2016-12-19 15:05:26
3496,Coffee,2016-12-19 15:05:26
3497,Juice,2016-12-19 15:16:39
3497,Tea,2016-12-19 15:16:39
3497,Bread,2016-12-19 15:16:39
3498,Brownie,2016-12-19 15:18:57
3499,Fudge,2016-12-19 15:19:53
3500,Tea,2016-12-19 15:24:54
3501,Tea,2016-12-19 15:31:34
3502,Truffles,2016-12-19 15:35:28
3502,Sandwich,2016-12-19 15:35:28
3503,Medialuna,2016-12-19 15:39:26
3503,Hot chocolate,2016-12-19 15:39:26
3503,Bread,2016-12-19 15:39:26
3503,Coffee,2016-12-19 15:39:26
3504,Medialuna,2016-12-19 15:41:04
3505,Coffee,2016-12-19 15:47:26
3505,Coffee,2016-12-19 15:47:26
3506,Coffee,2016-12-19 15:53:52
3507,Tea,2016-12-19 15:54:05
3508,Bread,2016-12-19 16:10:17
3509,Bread,2016-12-19 16:21:15
3510,Tea,2016-12-19 16:26:14
3510,Coke,2016-12-19 16:26:14
3510,Cake,2016-12-19 16:26:14
3510,Brownie,2016-12-19 16:26:14
3510,Bread,2016-12-19 16:26:14
3512,Bread,2016-12-20 08:42:05
3513,Tea,2016-12-20 08:53:00
3513,Tea,2016-12-20 08:53:00
3513,Medialuna,2016-12-20 08:53:00
3513,Cookies,2016-12-20 08:53:00
3513,Bread,2016-12-20 08:53:00
3514,Coffee,2016-12-20 08:58:05
3515,Sandwich,2016-12-20 09:11:04
3515,Bread,2016-12-20 09:11:04
3515,Tea,2016-12-20 09:11:04
3516,Bread,2016-12-20 09:26:17
3516,Toast,2016-12-20 09:26:17
3516,Medialuna,2016-12-20 09:26:17
3517,Pastry,2016-12-20 09:32:46
3517,Medialuna,2016-12-20 09:32:46
3518,Coffee,2016-12-20 10:16:37
3519,Coffee,2016-12-20 10:20:30
3520,Coffee,2016-12-20 10:23:12
3520,Coffee,2016-12-20 10:23:12
3520,Pastry,2016-12-20 10:23:12
3521,Cookies,2016-12-20 10:27:45
3522,Cookies,2016-12-20 10:28:49
3523,Bread,2016-12-20 10:29:57
3524,Coffee,2016-12-20 10:36:37
3525,Coffee,2016-12-20 10:49:36
3525,Coffee,2016-12-20 10:49:36
3525,Pastry,2016-12-20 10:49:36
3526,Bread,2016-12-20 11:12:32
3527,Cookies,2016-12-20 11:21:50
3527,Cake,2016-12-20 11:21:50
3527,Coffee,2016-12-20 11:21:50
3527,Hot chocolate,2016-12-20 11:21:50
3529,Pastry,2016-12-20 11:32:52
3529,Medialuna,2016-12-20 11:32:52
3529,Pastry,2016-12-20 11:32:52
3529,Coffee,2016-12-20 11:32:52
3529,Coffee,2016-12-20 11:32:52
3529,Hot chocolate,2016-12-20 11:32:52
3529,The Nomad,2016-12-20 11:32:52
3529,Toast,2016-12-20 11:32:52
3530,Coffee,2016-12-20 11:43:24
3530,Cake,2016-12-20 11:43:24
3530,Bread,2016-12-20 11:43:24
3531,Tea,2016-12-20 11:44:59
3532,Coffee,2016-12-20 12:01:29
3532,Cake,2016-12-20 12:01:29
3533,Coffee,2016-12-20 12:08:22
3534,Coffee,2016-12-20 12:10:52
3534,Cake,2016-12-20 12:10:52
3535,Toast,2016-12-20 12:18:32
3535,Coffee,2016-12-20 12:18:32
3536,Coffee,2016-12-20 12:19:25
3537,Hot chocolate,2016-12-20 12:28:12
3537,Cake,2016-12-20 12:28:12
3538,Hearty & Seasonal,2016-12-20 12:46:12
3538,Juice,2016-12-20 12:46:12
3539,Coffee,2016-12-20 12:47:38
3540,Hearty & Seasonal,2016-12-20 12:52:18
3540,Coffee,2016-12-20 12:52:18
3541,Farm House,2016-12-20 12:54:50
3541,Cake,2016-12-20 12:54:50
3542,Coffee,2016-12-20 12:59:23
3542,Bread,2016-12-20 12:59:23
3542,Farm House,2016-12-20 12:59:23
3543,Sandwich,2016-12-20 13:04:13
3545,Bread,2016-12-20 13:39:45
3546,Coffee,2016-12-20 13:41:50
3546,Brownie,2016-12-20 13:41:50
3547,Sandwich,2016-12-20 13:46:41
3547,Juice,2016-12-20 13:46:41
3547,Juice,2016-12-20 13:46:41
3548,Coffee,2016-12-20 13:56:53
3549,Coffee,2016-12-20 14:02:09
3550,Tea,2016-12-20 14:13:01
3551,Coffee,2016-12-20 14:19:21
3552,Hot chocolate,2016-12-20 14:28:14
3554,Cake,2016-12-20 14:51:08
3554,Coffee,2016-12-20 14:51:08
3555,Bread,2016-12-20 14:52:12
3556,Bread,2016-12-20 15:04:13
3557,Coffee,2016-12-20 15:08:36
3557,Hot chocolate,2016-12-20 15:08:36
3558,Coffee,2016-12-20 15:14:08
3559,Coffee,2016-12-20 15:31:46
3559,Bread,2016-12-20 15:31:46
3560,Coffee,2016-12-20 15:45:17
3560,Cake,2016-12-20 15:45:17
3561,Coffee,2016-12-20 15:46:12
3562,Farm House,2016-12-20 16:17:46
3563,Coffee,2016-12-20 16:43:09
3564,Bread,2016-12-20 17:09:59
3565,Coffee,2016-12-20 17:27:13
3566,Farm House,2016-12-20 17:28:44
3567,Scandinavian,2016-12-20 18:10:25
3568,Bread,2016-12-20 19:34:41
3570,Bread,2016-12-21 08:29:11
3570,Pastry,2016-12-21 08:29:11
3571,Coffee,2016-12-21 08:33:12
3572,Coffee,2016-12-21 08:44:49
3573,Coffee,2016-12-21 08:47:09
3573,Bread,2016-12-21 08:47:09
3573,Pastry,2016-12-21 08:47:09
3574,Coffee,2016-12-21 08:58:01
3574,Bread,2016-12-21 08:58:01
3575,Coffee,2016-12-21 08:59:11
3575,Coffee,2016-12-21 08:59:11
3575,Medialuna,2016-12-21 08:59:11
3576,Jam,2016-12-21 09:11:47
3576,Fudge,2016-12-21 09:11:47
3576,Medialuna,2016-12-21 09:11:47
3577,Tea,2016-12-21 09:12:52
3578,Bread,2016-12-21 09:16:27
3578,Bread,2016-12-21 09:16:27
3579,Bread,2016-12-21 09:30:42
3580,Pastry,2016-12-21 10:00:59
3580,Coffee,2016-12-21 10:00:59
3580,Coffee,2016-12-21 10:00:59
3580,Coffee,2016-12-21 10:00:59
3581,Coffee,2016-12-21 10:08:38
3582,Bread,2016-12-21 10:12:45
3583,Coffee,2016-12-21 10:15:22
3583,Coffee,2016-12-21 10:15:22
3584,Coffee,2016-12-21 10:21:41
3584,Cookies,2016-12-21 10:21:41
3585,Coffee,2016-12-21 10:22:43
3586,Coffee,2016-12-21 10:32:00
3587,Pastry,2016-12-21 10:39:01
3587,Coffee,2016-12-21 10:39:01
3587,Coffee,2016-12-21 10:39:01
3588,Bread,2016-12-21 10:47:06
3589,Fudge,2016-12-21 10:54:09
3589,Coffee,2016-12-21 10:54:09
3590,Hot chocolate,2016-12-21 10:56:53
3590,Cake,2016-12-21 10:56:53
3591,Muffin,2016-12-21 11:01:10
3591,Coffee,2016-12-21 11:01:10
3592,Coffee,2016-12-21 11:22:56
3592,Coffee,2016-12-21 11:22:56
3592,Medialuna,2016-12-21 11:22:56
3593,Gingerbread syrup,2016-12-21 11:23:35
3594,Coffee,2016-12-21 11:39:23
3594,Coffee,2016-12-21 11:39:23
3595,Sandwich,2016-12-21 11:46:25
3595,Coffee,2016-12-21 11:46:25
3596,Bread,2016-12-21 11:48:17
3597,Coffee,2016-12-21 11:50:17
3598,Coke,2016-12-21 11:54:03
3598,Coffee,2016-12-21 11:54:03
3598,Juice,2016-12-21 11:54:03
3599,Medialuna,2016-12-21 11:56:31
3600,Bread,2016-12-21 11:56:45
3601,Coffee,2016-12-21 12:01:45
3601,Pastry,2016-12-21 12:01:45
3602,Coffee,2016-12-21 12:05:48
3602,Cake,2016-12-21 12:05:48
3602,Bread,2016-12-21 12:05:48
3603,Coffee,2016-12-21 12:13:41
3605,Bread,2016-12-21 12:32:37
3606,Bread,2016-12-21 12:35:20
3608,Tea,2016-12-21 12:53:00
3608,Coffee,2016-12-21 12:53:00
3608,Toast,2016-12-21 12:53:00
3609,Sandwich,2016-12-21 12:58:20
3609,Smoothies,2016-12-21 12:58:20
3610,Fudge,2016-12-21 13:13:09
3611,Coffee,2016-12-21 13:16:36
3611,Hot chocolate,2016-12-21 13:16:36
3612,Coffee,2016-12-21 13:23:11
3612,Hot chocolate,2016-12-21 13:23:11
3612,Cake,2016-12-21 13:23:11
3612,Cake,2016-12-21 13:23:11
3613,Hot chocolate,2016-12-21 13:25:16
3613,Sandwich,2016-12-21 13:25:16
3614,Sandwich,2016-12-21 14:07:34
3614,Mineral water,2016-12-21 14:07:34
3614,Truffles,2016-12-21 14:07:34
3615,Cake,2016-12-21 14:13:25
3616,Scandinavian,2016-12-21 14:16:09
3617,Coffee,2016-12-21 14:23:02
3618,Cake,2016-12-21 14:24:46
3618,Bread,2016-12-21 14:24:46
3619,Cake,2016-12-21 14:36:59
3620,Coffee,2016-12-21 14:43:08
3621,Bread,2016-12-21 14:49:14
3621,Coffee,2016-12-21 14:49:14
3621,Cake,2016-12-21 14:49:14
3622,Coffee,2016-12-21 14:59:07
3622,Bread,2016-12-21 14:59:07
